price,Ram,ROM,ROM_type,display_size,resolution_width,resolution_height,warranty,gen,P_brand_amd,P_brand_intel,P_brand_apple,P_brand_other,P_type_ryzen5,P_type_i3,P_type_i5,P_type_m1,P_type_i7,P_type_other,P_type_ryzen3,P_type_i9,P_type_m2,P_type_ryzen7,P_type_ryzen9,brand_HP,brand_Acer,brand_Lenovo,brand_Apple,brand_Dell,brand_Asus,brand_Samsung,brand_other,brand_MSI,brand_Infinix,brand_LG
47990,16,512,1,14.0,2160.0,1440.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112990,16,512,1,13.3,1080.0,1920.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101990,16,512,1,13.3,1080.0,1920.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102990,16,512,1,13.3,1080.0,1920.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33499,4,128,0,13.3,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33999,8,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215994,16,512,1,16.2,3456.0,2234.0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
215994,16,1024,1,14.2,3024.0,1964.0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26500,4,1024,0,15.6,1920.0,1080.0,1,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79990,16,512,1,15.6,2160.0,3456.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68000,16,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47925,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59990,16,512,1,15.6,3200.0,2000.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
67800,8,512,1,14.0,1366.0,768.0,1,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60490,8,128,1,15.0,2496.0,1664.0,1,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72999,8,256,1,13.3,2560.0,1600.0,0,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109999,8,512,1,13.3,2560.0,1600.0,0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87990,8,256,1,13.3,1920.0,1080.0,1,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
121900,16,512,1,15.6,3840.0,2160.0,0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136490,16,1024,1,15.6,3840.0,2160.0,1,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143700,8,512,1,15.6,1920.0,1080.0,2,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50490,16,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
71990,16,1024,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
136899,16,1024,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62990,16,512,1,14.0,1920.0,1200.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43990,8,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58990,16,1024,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154990,16,1024,1,15.6,2560.0,1440.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
69990,16,1024,1,15.6,1920.0,1080.0,2,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50000,8,512,1,14.0,1920.0,1080.0,3,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76500,16,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33990,8,256,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103221,16,512,1,16.0,1920.0,1200.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89990,16,512,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44980,16,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23990,8,256,1,14.0,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76990,16,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26920,8,64,1,14.0,1080.0,1920.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14490,4,256,1,14.1,1366.0,768.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52990,8,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
362999,32,1024,1,17.3,2560.0,1440.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64990,16,512,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62990,16,512,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18990,8,256,1,11.6,1366.0,768.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169999,16,512,1,16.1,2560.0,1600.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189999,16,1024,1,16.1,2560.0,1600.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298999,32,2048,1,16.1,2560.0,1600.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99999,16,1024,1,14.0,2880.0,1800.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
267999,16,1024,1,17.3,2560.0,1440.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108990,16,1024,1,16.0,2560.0,1600.0,3,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62608,16,512,1,17.3,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57999,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62990,8,512,1,14.0,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71990,16,512,1,14.0,1920.0,1200.0,2,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
297990,32,1024,1,16.0,2560.0,1600.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
138490,16,1024,1,16.0,2560.0,1600.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103395,16,512,1,16.0,2560.0,1600.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
88990,16,512,1,16.0,2560.0,1600.0,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
419990,64,2048,1,16.0,2560.0,1600.0,2,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87990,16,512,1,14.0,1920.0,1200.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48990,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79990,16,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33990,8,256,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26990,8,512,1,14.0,1366.0,768.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13990,4,64,0,11.6,1280.0,1024.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49990,16,1024,1,14.0,1920.0,1080.0,1,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91990,16,1024,1,15.6,1920.0,1080.0,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
95689,16,1024,1,16.0,1920.0,1200.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26732,8,128,1,14.0,1280.0,1024.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89999,16,512,1,14.0,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69990,16,1024,1,14.0,1920.0,1200.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
65391,16,1024,1,14.0,1920.0,1200.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90000,16,512,1,14.0,1920.0,1080.0,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
38390,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50990,8,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59990,16,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
61990,8,512,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31990,8,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129990,32,1024,1,16.0,1920.0,1200.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49989,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42990,8,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259990,32,1024,1,16.0,1920.0,1200.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44690,8,512,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
61990,16,512,1,14.0,1920.0,1200.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
123300,16,1024,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
74499,16,1024,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85990,16,1024,1,13.3,1920.0,1200.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
61990,16,512,1,14.0,1920.0,1200.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21990,8,256,1,14.1,1920.0,1080.0,1,10.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49990,8,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112990,16,512,1,16.0,1920.0,1200.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127990,16,512,1,16.0,2560.0,1600.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
91590,16,512,1,14.0,1920.0,1080.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103060,16,512,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39600,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137590,16,512,1,16.0,2560.0,1600.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
53980,16,512,1,16.0,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
54990,16,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28099,8,512,1,15.6,1366.0,768.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
415000,16,1024,1,17.0,1920.0,2560.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64990,16,512,1,13.3,1920.0,1080.0,2,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84990,16,1024,1,13.3,1920.0,1080.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52999,16,1024,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34999,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65990,16,1024,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
56990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88999,16,1024,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35990,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
111490,16,512,1,14.0,2880.0,1800.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50990,8,512,1,15.6,1366.0,768.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89500,16,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66388,16,512,1,14.0,1920.0,1200.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66990,16,1024,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74990,16,1024,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26990,8,512,1,15.6,1366.0,768.0,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65990,8,1024,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87990,16,1024,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36480,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63989,8,1024,1,15.6,1920.0,1080.0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90990,16,1024,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104990,16,512,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64800,8,512,1,14.0,1366.0,768.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27990,4,64,1,14.0,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14990,4,128,1,14.0,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22990,4,64,1,15.6,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23990,4,128,1,15.6,1920.0,1080.0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42900,8,512,1,15.6,1366.0,768.0,1,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130000,16,512,1,16.0,1920.0,1200.0,0,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94990,8,512,1,15.6,1920.0,1080.0,2,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57990,16,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
104222,16,512,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69990,16,512,1,14.0,1920.0,1200.0,2,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63990,16,512,1,14.0,1920.0,1200.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46990,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66990,16,512,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89990,16,512,1,16.0,1920.0,1200.0,1,12.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62990,16,512,1,15.6,1920.0,1080.0,2,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85990,16,512,1,15.6,1920.0,1080.0,2,12.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47100,8,512,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
91990,16,512,1,14.0,2880.0,1800.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
67990,16,512,1,15.6,1920.0,1080.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39990,16,512,1,14.0,1366.0,768.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36990,8,512,1,14.0,1366.0,768.0,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33990,8,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43800,8,512,1,14.0,1366.0,768.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179490,32,1024,1,16.1,2560.0,1440.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
164990,16,1024,1,14.0,2880.0,1800.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84990,16,1024,1,14.0,1920.0,1080.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104990,16,1024,1,14.0,1920.0,1200.0,2,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57990,16,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58990,8,512,1,15.6,1920.0,1080.0,1,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
304990,32,1024,1,15.6,1920.0,1080.0,1,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33990,8,512,1,14.0,1920.0,1080.0,1,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28990,8,512,1,14.1,1920.0,1080.0,1,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39900,8,512,1,14.0,1920.0,1200.0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36490,8,512,1,15.6,1920.0,1080.0,1,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87490,16,512,1,14.0,1920.0,1200.0,1,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
